utterance,p1_mean,n_obs,entropy,ambiguity
darker/brighter brown,0.8622038049520611,1,0.40094268146329926,0.2755923900958779
darker/brighter teal,0.7856017244909622,1,0.5197260503912957,0.42879655101807557
darker/duller purple,0.9172743668807527,1,0.28537635899071734,0.1654512662384946
darker?,0.8030176938556873,3,0.4961904455931905,0.39396461228862534
darkest,0.7998393224966466,68,0.5006250891923049,0.40032135500670685
darkest  bordering olive,0.8586962954126783,1,0.4073230468468354,0.28260740917464333
darkest _____ rain,0.7688427570770255,1,0.5406708745770948,0.4623144858459489
darkest again,0.8601889534571578,2,0.4046203314231424,0.2796220930856843
darkest and deepest,0.8066264345186952,1,0.49107785973916673,0.3867471309626096
darkest and dullest of three,0.8810653870540216,1,0.36479689388293757,0.2378692258919568
darkest and possibly the very same color as the last 1,0.8518638153920436,1,0.41946244211634154,0.2962723692159128
darkest blue,0.9003364711793723,48,0.32434304105814826,0.19932705764125536
darkest blue purple one,0.906164138856028,1,0.3113239032024422,0.18767172228794404
"darkest blue, dull color",0.9001248993504462,1,0.3248084547710409,0.1997502012991077
"darkest blue, not the blue green",0.9176565923495423,1,0.28445580747498417,0.16468681530091533
"darkest blue, vibrant",0.9002221797896426,1,0.3245945200726564,0.19955564042071483
darkest blue/gray,0.8291782976183875,1,0.45718673717298425,0.3416434047632251
darkest blue/indigo,0.8008593608781998,1,0.4992087860977327,0.3982812782436005
darkest bluest blue,0.9064826853973804,2,0.3106009464121781,0.18703462920523917
darkest bluw,0.8008593608781998,1,0.4992087860977327,0.3982812782436005
darkest box,0.8428856469623566,1,0.4348536881246041,0.31422870607528686
darkest bright,0.8772833762152998,1,0.37230295618690584,0.24543324756940033
darkest bright green,0.9018977260696337,1,0.32089312185589064,0.1962045478607326
darkest color,0.8513747807001741,19,0.42031696116472933,0.2972504385996517
darkest color kind of grayest,0.8566818442917732,1,0.41094147536395975,0.2866363114164536
darkest g,0.7241641825382487,1,0.5889772684150147,0.5516716349235027
darkest gray,0.8671944825430392,4,0.3916852935367339,0.2656110349139216
darkest gray one,0.8794509879044549,1,0.3680174342569853,0.24109802419109028
"darkest gray, bluish",0.8741137486045532,1,0.37849114349880614,0.2517725027908937
darkest grayish color,0.8683489759437722,1,0.3895132272916908,0.2633020481124555
darkest green,0.8859573576711189,68,0.35488486751292225,0.22808528465776212
darkest green - has a little gray or brown in it,0.8878451520526728,1,0.35099698559753173,0.22430969589465444
darkest green color,0.8894470068463206,1,0.3476699429141955,0.22110598630735878
darkest green forrest green,0.9082353841859199,1,0.3066016005513331,0.18352923162816026
darkest green kinda olive,0.8776429601809268,1,0.37159507067717473,0.2447140796381464
darkest green not bright not mustard,0.910535990814874,1,0.3012959789959083,0.17892801837025196
"darkest green, not brownish, just dark/dull green.",0.8963501318075177,1,0.33302933081156755,0.20729973638496468
darkest green.... not yellow ish one,0.9185258662385521,1,0.2823550373147256,0.1629482675228957
darkest green/vibrant green,0.8876667124871411,1,0.3513660024164754,0.22466657502571774
darkest green?,0.8876667124871411,1,0.3513660024164754,0.22466657502571774
darkest greenish turquoise,0.8797392312084236,1,0.3674442331088384,0.24052153758315287
darkest grey,0.8720412983236858,14,0.3824877783739657,0.25591740335262836
darkest grey color,0.8725717911194709,1,0.381468431640971,0.25485641776105816
"darkest grey, not the purple one",0.8978809569367361,1,0.3297141955054993,0.20423808612652783
darkest grey/green,0.8425552853510556,1,0.43540823669118867,0.31488942929788877
darkest here,0.8280796432481606,1,0.4589181540150449,0.34384071350367873
darkest hue,0.8241863703990984,1,0.4649857619488349,0.35162725920180327
darkest lavender,0.823012614068672,1,0.4667944372308622,0.353974771862656
darkest looking grey,0.881747471595888,1,0.3634287564823319,0.2365050568082241
darkest looking purple,0.8802681134928398,1,0.3663904532789927,0.2394637730143203
darkest looking red,0.9057643279524442,1,0.3122296049844434,0.18847134409511157
darkest lookinh green,0.8876667124871411,1,0.3513660024164754,0.22466657502571774
darkest most towards rose,0.8360099224751968,1,0.4462275025687133,0.3279801550496064
darkest of all,0.8370585817829358,1,0.44451539254828343,0.3258828364341284
darkest of blue (like 1 shade darker),0.831645735971235,1,0.4532670668340291,0.33670852805752993
darkest of colors,0.8309906357347352,1,0.4543119510793951,0.3380187285305296
darkest of green (not bright),0.8982611428565941,1,0.3288869209220272,0.20347771428681183
darkest of the 2 that are most similar,0.8631495689560849,1,0.39920464734606487,0.2737008620878303
darkest of the blue,0.8964038384958997,1,0.332913453173619,0.20719232300820067
darkest of the colors,0.8341717381384157,1,0.44920931446206236,0.33165652372316856
darkest of the matching,0.8630813878213767,1,0.399330196826613,0.27383722435724667
darkest of the matching color,0.8714088370666733,1,0.38369976337907596,0.25718232586665346
darkest of the two muted greens,0.8711675126700227,1,0.3841612714140869,0.25766497465995464
darkest of the two similar colors,0.837631848217635,2,0.44357603423849185,0.32473630356472993
darkest of two similar colors,0.8223355149388007,1,0.46783349404524055,0.3553289701223985
darkest olive,0.8480844343221753,1,0.4260174903935625,0.30383113135564943
darkest one,0.8602543008093765,20,0.4045015866613445,0.27949139838124704
darkest one ismost saturated,0.8402712368021062,1,0.43921983309967605,0.3194575263957875
darkest one out of them,0.8422078842389424,1,0.4359905005058372,0.3155842315221151
"darkest one, almost gray brown",0.8946801155603631,1,0.3366171390622677,0.21063976887927383
"darkest one, blue-ish",0.8580978986633244,1,0.4084013822343524,0.28380420267335116
"darkest one, grey brown",0.9039514458172294,1,0.31631297906665623,0.19209710836554117
"darkest one, hint of grey",0.8841015405294259,1,0.3586725078586041,0.23179691894114818
"darkest one, it's more forest than lime or light green",0.8860399594033491,1,0.354715492227944,0.22792008119330176
darkest one; kinda gray,0.871608413867221,1,0.3833177007203697,0.256783172265558
darkest one?,0.8644784405699494,1,0.39674976995312794,0.27104311886010124
darkest orange,0.9202379346290562,1,0.2781878678856223,0.15952413074188754
darkest pink,0.8891952097308929,12,0.34819464414976425,0.2216095805382141
darkest pink square,0.8825682404655015,1,0.36177652655878534,0.23486351906899694
darkest pink...well done,0.8827330366177276,1,0.361444005156111,0.23453392676454476
darkest plant green,0.8587937889082164,1,0.407147080288791,0.2824124221835671
darkest pruple,0.831403803160114,1,0.4536533058971387,0.33719239367977205
darkest purp,0.8588032318723714,2,0.40713003246691015,0.2823935362552572
darkest purple,0.8677549880757804,43,0.3906322080003334,0.2644900238484391
darkest purple :),0.8634817105036116,1,0.39859247517293306,0.2730365789927769
darkest purple closer to grey,0.8835723777414738,1,0.3597463266494228,0.23285524451705242
darkest purple that does not look gray,0.8682829070105245,1,0.3896378432160163,0.2634341859789511
"darkest purple, less bright",0.889588875617158,1,0.347374029258149,0.2208222487656839
"darkest purple, no shade of purple",0.8755554046560565,1,0.3756879817367228,0.24888919068788695
"darkest purple, not blue",0.9032232415394912,1,0.3179425091923739,0.19355351692101763
"darkest purple, not the gray one",0.8927855733760285,1,0.34065149786567117,0.21442885324794303
"darkest purple, the one thats different",0.8752821073202113,1,0.37622084170900894,0.24943578535957744
darkest purpleish,0.8456780547394082,1,0.4301332576735969,0.3086438905211837
darkest purpley blue,0.8958551694783738,1,0.334095802640615,0.2082896610432523
darkest purplish,0.8486755828382699,1,0.42499956106071035,0.3026488343234601
darkest red,0.9051451756122534,3,0.31362849334768655,0.18970964877549323
darkest red/pink,0.7714814767823018,1,0.5374800507112873,0.45703704643539633
darkest shade,0.8044925670453944,9,0.4941109722418596,0.3910148659092112
darkest shade of blue,0.8778572712811145,2,0.3711726003003362,0.24428545743777108
darkest shade of pink,0.8709636711044216,1,0.3845506931074443,0.25807265779115673
darkest shade of purple,0.8558630935874713,1,0.4124026756603734,0.2882738128250575
"darkest shade, army colored",0.8562083372359929,1,0.41178719355180105,0.28758332552801424
"darkest shade, not neon",0.8751892770382169,1,0.376401681300805,0.24962144592356617
darkest sky most different,0.8777637248747707,1,0.3713570604951263,0.24447255025045855
darkest square kinda?,0.8369236218671906,1,0.44473618814156135,0.3261527562656188
darkest tan,0.8740471152514964,1,0.37862024755643503,0.25190576949700727
darkest tone out of the 3,0.8189102353121942,1,0.47304193208328116,0.3621795293756116
darkest without red,0.8778528961024697,1,0.37118122934857395,0.2442942077950605
darkest*,0.8926589979221559,1,0.340919692856719,0.21468200415568828
"darkest, dullest green",0.9162375437534556,1,0.2878637714147895,0.16752491249308887
darkest...most green,0.8936649843710374,1,0.33878352302930786,0.21267003125792527
darket green,0.93828734800727,1,0.23165416995477672,0.12342530398546003
darkewr blue,0.9551510309453911,1,0.18305946419296065,0.08969793810921778
darkis purple,0.9157607203390945,1,0.2890029929654445,0.168478559321811
darkish,0.8368983030955198,1,0.4447775950024397,0.32620339380896035
darkish blue/grey,0.8957008336444354,1,0.3344278051765322,0.20859833271112915
darkish magenta,0.8655562169311711,1,0.39474768641684765,0.26888756613765774
darkish pink,0.9003062694651645,1,0.32440950900508564,0.1993874610696711
darn,0.8714911342601769,9,0.3835422596815577,0.25701773147964624
"darn again, this is the blue/grey",0.8962842625663343,1,0.3331714080059388,0.20743147486733138
darn thought we had the purple ones beat,0.8704360710258938,1,0.3855569117876709,0.25912785794821236
darn!,0.8245062676372109,1,0.46449117633737136,0.3509874647255782
"darn,  this one is purple, not blue at all",0.9021668641010097,1,0.3202956319943576,0.19566627179798068
"darn, missed that last one, sorry",0.8790130839523344,1,0.36888675169128027,0.2419738320953313
"darn, sorry",0.8768963341247662,2,0.37306355438601835,0.2462073317504676
darn. messed up our streak,0.8162522394121267,1,0.4770290687715584,0.3674955211757467
"darof the two that are most similar, this brown looks the glossiest",0.8892230151218348,1,0.34813673419839214,0.22155396975633046
dary greener/no blu,0.9704988173959037,1,0.13300393129106405,0.059002365208192575
ddark purple,0.9167904053412823,1,0.28653917040895543,0.16641918931743538
dead colored grass,0.8448453156535755,1,0.4315471753884248,0.3103093686928491
dead grass lmao,0.828941408186869,1,0.45756078059878336,0.342117183626262
deep,0.8169394959909975,2,0.4760026835212941,0.36612100801800507
deep blue,0.9076972572764126,7,0.307833402163636,0.1846054854471748
deep blue water,0.8906967678861103,1,0.3450560915642408,0.2186064642277794
"deep blue, not purple, not dull blue",0.913976207953799,1,0.29324049769810534,0.17204758409240206
deep blue/purple,0.8530222846511908,1,0.4174306090319503,0.2939554306976184
deep bright blue,0.9136580623771989,1,0.29399169020249816,0.17268387524560214
deep bright green/not olive greeen,0.8868976262764782,1,0.3529528405636838,0.22620474744704366
deep dark neon pink,0.8911264472178999,1,0.3441537274307339,0.21774710556420018
deep green,0.8936845604825508,5,0.3387418486330005,0.2126308790348983
deep green.  not olive green,0.9044698116688948,1,0.31514929344718257,0.19106037666221032
deep greep,0.7999047574880184,1,0.5005344293515606,0.40019048502396326
"deep grey, grey like smoke",0.8954979363282513,1,0.3348638838132798,0.2090041273434975
"deep magenta, purple with some pink",0.8850011358787399,1,0.3568407004447903,0.2299977282425203
deep purple,0.8802365166307962,17,0.36645348338464606,0.23952696673840768
deep purple almost blue,0.9002316959863716,1,0.32457358683168225,0.1995366080272567
deep purple not lighter,0.8843759258905173,1,0.35811462828575935,0.23124814821896544
deep purple one,0.8827452624653956,1,0.361419325707913,0.23450947506920872
"deep purple, not bright purple",0.8984072731225144,1,0.3285685247921368,0.2031854537549711
"deep purple, not standard purple",0.8938874093928378,1,0.33830977833691034,0.21222518121432432
deep purple-blue,0.718501038586181,1,0.5943634623805207,0.562997922827638
deep red,0.9152435680017263,1,0.2902352367118265,0.1695128639965473
deeper,0.6888392474255436,2,0.6200262576447455,0.6223215051489128
deeper blue,0.8734068077324876,5,0.37985880875900396,0.25318638453502484
deeper blue purple,0.8884530120640352,1,0.3497375155006651,0.2230939758719297
deeper blue?,0.871318124197772,1,0.3838733033089673,0.257363751604456
deeper brighter purple,0.8580726308900796,1,0.40844685101243516,0.28385473821984086
"deeper dusty rose, not yellow or brighter pink",0.8954856019303211,1,0.3348903794222571,0.20902879613935776
deeper grayish blue,0.8803668843039382,1,0.3661933620267839,0.23926623139212366
deeper green,0.8565607343990447,6,0.4111579600833605,0.28687853120191065
"deeper green, not bright green, not yellowish green",0.9151304869110907,1,0.2905042204416541,0.16973902617781866
"deeper green..not yellowish and not the one in between, darker",0.8734901216722253,1,0.3796978629295406,0.25301975665554943
deeper or brighter?,0.8512040927697121,1,0.42061476899101896,0.2975918144605758
deeper orange,0.896544365538454,1,0.33261010479964814,0.20691126892309208
